Date,"Close Price"
"2017-11-10 00:00:00",7146.78
"2017-11-10 00:01:00",7141.59
"2017-11-10 00:02:00",7139.19
"2017-11-10 00:03:00",7135.51
"2017-11-10 00:04:00",7136.78
"2017-11-10 00:05:00",7153.71
"2017-11-10 00:06:00",7167.07
"2017-11-10 00:07:00",7177.73
"2017-11-10 00:08:00",7187.62
"2017-11-10 00:09:00",7182.06
"2017-11-10 00:10:00",7180.04
"2017-11-10 00:11:00",7176.65
"2017-11-10 00:12:00",7181.98
"2017-11-10 00:13:00",7184.57
"2017-11-10 00:14:00",7186.78
"2017-11-10 00:15:00",7191.83
"2017-11-10 00:16:00",7193.78
"2017-11-10 00:17:00",7193.71
"2017-11-10 00:18:00",7188.94
"2017-11-10 00:19:00",7181.25
"2017-11-10 00:20:00",7173.77
"2017-11-10 00:21:00",7177.64
"2017-11-10 00:22:00",7172.59
"2017-11-10 00:23:00",7172.46
"2017-11-10 00:24:00",7167.46
"2017-11-10 00:25:00",7163.62
"2017-11-10 00:26:00",7165.82
"2017-11-10 00:27:00",7166.99
"2017-11-10 00:28:00",7169.16
"2017-11-10 00:29:00",7169.14
"2017-11-10 00:30:00",7170.21
"2017-11-10 00:31:00",7174.05
"2017-11-10 00:32:00",7174.14
"2017-11-10 00:33:00",7181.69
"2017-11-10 00:34:00",7185.76
"2017-11-10 00:35:00",7187.51
"2017-11-10 00:36:00",7185.85
"2017-11-10 00:37:00",7186.08
"2017-11-10 00:38:00",7186.6
"2017-11-10 00:39:00",7186.08
"2017-11-10 00:40:00",7189.51
"2017-11-10 00:41:00",7188.03
"2017-11-10 00:42:00",7189.46
"2017-11-10 00:43:00",7190.07
"2017-11-10 00:44:00",7190.33
"2017-11-10 00:45:00",7190.54
"2017-11-10 00:46:00",7196.52
"2017-11-10 00:47:00",7237.69
"2017-11-10 00:48:00",7257.42
"2017-11-10 00:49:00",7264.06
"2017-11-10 00:50:00",7264.92
"2017-11-10 00:51:00",7284.34
"2017-11-10 00:52:00",7308.42
"2017-11-10 00:53:00",7296.75
"2017-11-10 00:54:00",7281.11
"2017-11-10 00:55:00",7290.39
"2017-11-10 00:56:00",7299.52
"2017-11-10 00:57:00",7305.68
"2017-11-10 00:58:00",7314.13
"2017-11-10 00:59:00",7325.36
"2017-11-10 01:00:00",7330.06
"2017-11-10 01:01:00",7308.88
"2017-11-10 01:02:00",7302.84
"2017-11-10 01:03:00",7303.88
"2017-11-10 01:04:00",7329.52
"2017-11-10 01:05:00",7316.16
"2017-11-10 01:06:00",7294.14
"2017-11-10 01:07:00",7267.4
"2017-11-10 01:08:00",7269.75
"2017-11-10 01:09:00",7284.69
"2017-11-10 01:10:00",7290.18
"2017-11-10 01:11:00",7287.61
"2017-11-10 01:12:00",7281.48
"2017-11-10 01:13:00",7280.45
"2017-11-10 01:14:00",7288.45
"2017-11-10 01:15:00",7290
"2017-11-10 01:16:00",7298.06
"2017-11-10 01:17:00",7298.29
"2017-11-10 01:18:00",7294.57
"2017-11-10 01:19:00",7294.45
"2017-11-10 01:20:00",7292.66
"2017-11-10 01:21:00",7287.33
"2017-11-10 01:22:00",7285.39
"2017-11-10 01:23:00",7280.7
"2017-11-10 01:24:00",7271.03
"2017-11-10 01:25:00",7269.04
"2017-11-10 01:26:00",7271.28
"2017-11-10 01:27:00",7269.01
"2017-11-10 01:28:00",7269.56
"2017-11-10 01:29:00",7270.8
"2017-11-10 01:30:00",7273.32
"2017-11-10 01:31:00",7273.23
"2017-11-10 01:32:00",7277.86
"2017-11-10 01:33:00",7284
"2017-11-10 01:34:00",7290.63
"2017-11-10 01:35:00",7290.02
"2017-11-10 01:36:00",7292.49
"2017-11-10 01:37:00",7296.88
"2017-11-10 01:38:00",7296.58
"2017-11-10 01:39:00",7300.58
"2017-11-10 01:40:00",7298.41
"2017-11-10 01:41:00",7299.84
"2017-11-10 01:42:00",7300.94
"2017-11-10 01:43:00",7295.12
"2017-11-10 01:44:00",7292.61
"2017-11-10 01:45:00",7283.21
"2017-11-10 01:46:00",7282.81
"2017-11-10 01:47:00",7284.89
"2017-11-10 01:48:00",7284.96
"2017-11-10 01:49:00",7281.02
"2017-11-10 01:50:00",7278.21
"2017-11-10 01:51:00",7275.77
"2017-11-10 01:52:00",7277
"2017-11-10 01:53:00",7270.65
