Date,"Close Price"
"2017-11-18 00:00:00",7689.91
"2017-11-18 00:01:00",7683.68
"2017-11-18 00:02:00",7677.97
"2017-11-18 00:03:00",7675.56
"2017-11-18 00:04:00",7667.17
"2017-11-18 00:05:00",7656.87
"2017-11-18 00:06:00",7646.65
"2017-11-18 00:07:00",7645.84
"2017-11-18 00:08:00",7642.7
"2017-11-18 00:09:00",7648.51
"2017-11-18 00:10:00",7666.94
"2017-11-18 00:11:00",7665.72
"2017-11-18 00:12:00",7658.85
"2017-11-18 00:13:00",7653.91
"2017-11-18 00:14:00",7648.87
"2017-11-18 00:15:00",7641.83
"2017-11-18 00:16:00",7632.62
"2017-11-18 00:17:00",7626.95
"2017-11-18 00:18:00",7628.09
"2017-11-18 00:19:00",7633.47
"2017-11-18 00:20:00",7637.58
"2017-11-18 00:21:00",7636.98
"2017-11-18 00:22:00",7636.4
"2017-11-18 00:23:00",7630.85
"2017-11-18 00:24:00",7630.73
"2017-11-18 00:25:00",7625.67
"2017-11-18 00:26:00",7619.8
"2017-11-18 00:27:00",7611.22
"2017-11-18 00:28:00",7599.75
"2017-11-18 00:29:00",7584.33
"2017-11-18 00:30:00",7576.72
"2017-11-18 00:31:00",7593.89
"2017-11-18 00:32:00",7617.84
"2017-11-18 00:33:00",7640.98
"2017-11-18 00:34:00",7643.52
"2017-11-18 00:35:00",7635.57
"2017-11-18 00:36:00",7631.55
"2017-11-18 00:37:00",7616.66
"2017-11-18 00:38:00",7582.99
"2017-11-18 00:39:00",7569.76
"2017-11-18 00:40:00",7562.24
"2017-11-18 00:41:00",7546.02
"2017-11-18 00:42:00",7570.53
"2017-11-18 00:43:00",7569.38
"2017-11-18 00:44:00",7553.21
"2017-11-18 00:45:00",7558.42
"2017-11-18 00:46:00",7576.72
"2017-11-18 00:47:00",7603.14
"2017-11-18 00:48:00",7601.39
"2017-11-18 00:49:00",7609.79
"2017-11-18 00:50:00",7630.32
"2017-11-18 00:51:00",7642.4
"2017-11-18 00:52:00",7630.87
"2017-11-18 00:53:00",7626.21
"2017-11-18 00:54:00",7615.24
"2017-11-18 00:55:00",7623.07
"2017-11-18 00:56:00",7636.56
"2017-11-18 00:57:00",7636.69
"2017-11-18 00:58:00",7624.08
"2017-11-18 00:59:00",7617.42
"2017-11-18 01:00:00",7606.24
"2017-11-18 01:01:00",7589.68
"2017-11-18 01:02:00",7585.04
"2017-11-18 01:03:00",7585.48
"2017-11-18 01:04:00",7584.11
"2017-11-18 01:05:00",7590
"2017-11-18 01:06:00",7603.65
"2017-11-18 01:07:00",7608.55
"2017-11-18 01:08:00",7609.51
"2017-11-18 01:09:00",7605.9
"2017-11-18 01:10:00",7601.38
"2017-11-18 01:11:00",7605.99
"2017-11-18 01:12:00",7617.69
"2017-11-18 01:13:00",7626.03
"2017-11-18 01:14:00",7624.3
"2017-11-18 01:15:00",7627.75
"2017-11-18 01:16:00",7630.38
"2017-11-18 01:17:00",7635.83
"2017-11-18 01:18:00",7641.96
"2017-11-18 01:19:00",7648.16
"2017-11-18 01:20:00",7643.16
"2017-11-18 01:21:00",7639.85
"2017-11-18 01:22:00",7636.59
"2017-11-18 01:23:00",7634.29
"2017-11-18 01:24:00",7634.33
"2017-11-18 01:25:00",7635.04
"2017-11-18 01:26:00",7634.72
"2017-11-18 01:27:00",7630.68
"2017-11-18 01:28:00",7628.45
"2017-11-18 01:29:00",7620.02
"2017-11-18 01:30:00",7614.83
"2017-11-18 01:31:00",7610.79
"2017-11-18 01:32:00",7605.31
"2017-11-18 01:33:00",7600.1
"2017-11-18 01:34:00",7600.68
"2017-11-18 01:35:00",7608.54
"2017-11-18 01:36:00",7608.01
"2017-11-18 01:37:00",7606.08
"2017-11-18 01:38:00",7602.72
"2017-11-18 01:39:00",7604.07
"2017-11-18 01:40:00",7599.42
"2017-11-18 01:41:00",7598.37
"2017-11-18 01:42:00",7584.8
"2017-11-18 01:43:00",7579.2
"2017-11-18 01:44:00",7572.55
"2017-11-18 01:45:00",7570.26
"2017-11-18 01:46:00",7561.52
"2017-11-18 01:47:00",7561.76
"2017-11-18 01:48:00",7557.12
"2017-11-18 01:49:00",7555.24
"2017-11-18 01:50:00",7550.45
"2017-11-18 01:51:00",7538.95
"2017-11-18 01:52:00",7523.19
"2017-11-18 01:53:00",7516.84
"2017-11-18 01:54:00",7513.67
"2017-11-18 01:55:00",7503.24
"2017-11-18 01:56:00",7511.1
"2017-11-18 01:57:00",7513.58
"2017-11-18 01:58:00",7510.08
"2017-11-18 01:59:00",7505.33
"2017-11-18 02:00:00",7499
"2017-11-18 02:01:00",7504.52
"2017-11-18 02:02:00",7512.27
"2017-11-18 02:03:00",7516.11
"2017-11-18 02:04:00",7517.88
"2017-11-18 02:05:00",7518.82
"2017-11-18 02:06:00",7515.1
"2017-11-18 02:07:00",7505.8
"2017-11-18 02:08:00",7492.15
"2017-11-18 02:09:00",7492.1
"2017-11-18 02:10:00",7503.06
"2017-11-18 02:11:00",7502.53
"2017-11-18 02:12:00",7503.72
"2017-11-18 02:13:00",7507.91
"2017-11-18 02:14:00",7514.35
"2017-11-18 02:15:00",7520.36
"2017-11-18 02:16:00",7544.22
"2017-11-18 02:17:00",7556.38
"2017-11-18 02:18:00",7550.77
"2017-11-18 02:19:00",7544.34
"2017-11-18 02:20:00",7539.03
"2017-11-18 02:21:00",7520.3
"2017-11-18 02:22:00",7509.02
"2017-11-18 02:23:00",7504.11
"2017-11-18 02:24:00",7504.87
"2017-11-18 02:25:00",7508.58
"2017-11-18 02:26:00",7509.67
"2017-11-18 02:27:00",7500.31
"2017-11-18 02:28:00",7493.2
"2017-11-18 02:29:00",7490.96
"2017-11-18 02:30:00",7485.17
"2017-11-18 02:31:00",7475.38
"2017-11-18 02:32:00",7465.15
"2017-11-18 02:33:00",7468.19
"2017-11-18 02:34:00",7467.96
"2017-11-18 02:35:00",7479.13
"2017-11-18 02:36:00",7494.06
"2017-11-18 02:37:00",7480.75
"2017-11-18 02:38:00",7474.31
"2017-11-18 02:39:00",7466.08
"2017-11-18 02:40:00",7467.35
"2017-11-18 02:41:00",7473.08
"2017-11-18 02:42:00",7476.54
"2017-11-18 02:43:00",7479.52
"2017-11-18 02:44:00",7475.58
"2017-11-18 02:45:00",7479.77
"2017-11-18 02:46:00",7485.5
"2017-11-18 02:47:00",7477.2
"2017-11-18 02:48:00",7470.44
"2017-11-18 02:49:00",7462.85
"2017-11-18 02:50:00",7460.11
"2017-11-18 02:51:00",7466.99
"2017-11-18 02:52:00",7461.35
"2017-11-18 02:53:00",7461.19
"2017-11-18 02:54:00",7463.71
"2017-11-18 02:55:00",7472.07
"2017-11-18 02:56:00",7472.4
"2017-11-18 02:57:00",7473.17
"2017-11-18 02:58:00",7472.91
"2017-11-18 02:59:00",7473.59
"2017-11-18 03:00:00",7478.09
"2017-11-18 03:01:00",7478.32
"2017-11-18 03:02:00",7481.42
"2017-11-18 03:03:00",7484.82
"2017-11-18 03:04:00",7521.11
"2017-11-18 03:05:00",7547.04
"2017-11-18 03:06:00",7571.57
"2017-11-18 03:07:00",7559.48
"2017-11-18 03:08:00",7541.56
"2017-11-18 03:09:00",7545.7
"2017-11-18 03:10:00",7547.27
"2017-11-18 03:11:00",7544.99
"2017-11-18 03:12:00",7543.06
"2017-11-18 03:13:00",7539.16
"2017-11-18 03:14:00",7533.9
"2017-11-18 03:15:00",7534.07
"2017-11-18 03:16:00",7533.76
"2017-11-18 03:17:00",7539.19
"2017-11-18 03:18:00",7558.56
"2017-11-18 03:19:00",7585.93
"2017-11-18 03:20:00",7586.15
"2017-11-18 03:21:00",7582.48
"2017-11-18 03:22:00",7591.61
"2017-11-18 03:23:00",7600.85
"2017-11-18 03:24:00",7603.18
"2017-11-18 03:25:00",7602.81
"2017-11-18 03:26:00",7592.31
"2017-11-18 03:27:00",7591.8
"2017-11-18 03:28:00",7601.31
"2017-11-18 03:29:00",7605.37
"2017-11-18 03:30:00",7614.63
"2017-11-18 03:31:00",7616.96
"2017-11-18 03:32:00",7626.73
"2017-11-18 03:33:00",7635.45
"2017-11-18 03:34:00",7638.46
"2017-11-18 03:35:00",7628.88
"2017-11-18 03:36:00",7621.51
"2017-11-18 03:37:00",7598.27
"2017-11-18 03:38:00",7602.98
"2017-11-18 03:39:00",7609.93
"2017-11-18 03:40:00",7602.41
"2017-11-18 03:41:00",7604
"2017-11-18 03:42:00",7607.81
"2017-11-18 03:43:00",7627.47
"2017-11-18 03:44:00",7625.22
"2017-11-18 03:45:00",7633.89
"2017-11-18 03:46:00",7628.37
"2017-11-18 03:47:00",7627.62
"2017-11-18 03:48:00",7625.73
"2017-11-18 03:49:00",7626.67
"2017-11-18 03:50:00",7624.52
"2017-11-18 03:51:00",7622.39
"2017-11-18 03:52:00",7620.39
"2017-11-18 03:53:00",7611.88
"2017-11-18 03:54:00",7593.34
"2017-11-18 03:55:00",7574.1
"2017-11-18 03:56:00",7578.15
"2017-11-18 03:57:00",7572.96
"2017-11-18 03:58:00",7571.72
"2017-11-18 03:59:00",7576.91
"2017-11-18 04:00:00",7598.28
"2017-11-18 04:01:00",7606.82
"2017-11-18 04:02:00",7606.53
"2017-11-18 04:03:00",7594
"2017-11-18 04:04:00",7571.16
"2017-11-18 04:05:00",7567.19
"2017-11-18 04:06:00",7559.98
"2017-11-18 04:07:00",7549.07
"2017-11-18 04:08:00",7546.33
"2017-11-18 04:09:00",7546.45
"2017-11-18 04:10:00",7550.4
"2017-11-18 04:11:00",7557.93
"2017-11-18 04:12:00",7561.95
"2017-11-18 04:13:00",7574.53
"2017-11-18 04:14:00",7578.31
"2017-11-18 04:15:00",7581
"2017-11-18 04:16:00",7576.08
"2017-11-18 04:17:00",7585.45
"2017-11-18 04:18:00",7590.43
"2017-11-18 04:19:00",7593.76
"2017-11-18 04:20:00",7601.67
"2017-11-18 04:21:00",7600.09
"2017-11-18 04:22:00",7597.35
"2017-11-18 04:23:00",7590.33
"2017-11-18 04:24:00",7588.13
"2017-11-18 04:25:00",7590
"2017-11-18 04:26:00",7593.09
"2017-11-18 04:27:00",7600.57
"2017-11-18 04:28:00",7610.18
"2017-11-18 04:29:00",7622.14
"2017-11-18 04:30:00",7636.65
"2017-11-18 04:31:00",7645.59
"2017-11-18 04:32:00",7658.9
"2017-11-18 04:33:00",7655.39
"2017-11-18 04:34:00",7658.27
"2017-11-18 04:35:00",7653.62
"2017-11-18 04:36:00",7653.98
"2017-11-18 04:37:00",7655.76
"2017-11-18 04:38:00",7655.76
"2017-11-18 04:39:00",7657.07
"2017-11-18 04:40:00",7650.51
"2017-11-18 04:41:00",7647.08
"2017-11-18 04:42:00",7644.33
"2017-11-18 04:43:00",7662.65
"2017-11-18 04:44:00",7670.71
"2017-11-18 04:45:00",7672.32
"2017-11-18 04:46:00",7677.4
"2017-11-18 04:47:00",7686.5
"2017-11-18 04:48:00",7693.2
"2017-11-18 04:49:00",7694.09
"2017-11-18 04:50:00",7695.07
"2017-11-18 04:51:00",7693.35
"2017-11-18 04:52:00",7700.15
"2017-11-18 04:53:00",7706.02
"2017-11-18 04:54:00",7709.29
"2017-11-18 04:55:00",7714.99
"2017-11-18 04:56:00",7722.18
"2017-11-18 04:57:00",7730.49
"2017-11-18 04:58:00",7733.84
"2017-11-18 04:59:00",7720.45
"2017-11-18 05:00:00",7719.08
"2017-11-18 05:01:00",7718.5
"2017-11-18 05:02:00",7710.08
"2017-11-18 05:03:00",7704.17
"2017-11-18 05:04:00",7706.24
"2017-11-18 05:05:00",7701.61
"2017-11-18 05:06:00",7699.82
"2017-11-18 05:07:00",7699.63
"2017-11-18 05:08:00",7694.96
"2017-11-18 05:09:00",7681.35
"2017-11-18 05:10:00",7677.01
"2017-11-18 05:11:00",7679.01
"2017-11-18 05:12:00",7689.3
"2017-11-18 05:13:00",7699.81
"2017-11-18 05:14:00",7706.69
"2017-11-18 05:15:00",7706.42
"2017-11-18 05:16:00",7698.15
"2017-11-18 05:17:00",7693.85
"2017-11-18 05:18:00",7694
"2017-11-18 05:19:00",7690.95
"2017-11-18 05:20:00",7691.6
"2017-11-18 05:21:00",7690.17
"2017-11-18 05:22:00",7684.65
"2017-11-18 05:23:00",7682.83
"2017-11-18 05:24:00",7682.53
"2017-11-18 05:25:00",7678.54
"2017-11-18 05:26:00",7677.39
"2017-11-18 05:27:00",7681.04
"2017-11-18 05:28:00",7684.12
"2017-11-18 05:29:00",7688.19
"2017-11-18 05:30:00",7689.21
"2017-11-18 05:31:00",7687.35
"2017-11-18 05:32:00",7685.51
"2017-11-18 05:33:00",7689.11
"2017-11-18 05:34:00",7709.92
"2017-11-18 05:35:00",7725.31
"2017-11-18 05:36:00",7728.46
"2017-11-18 05:37:00",7726.27
"2017-11-18 05:38:00",7715.38
"2017-11-18 05:39:00",7707.12
"2017-11-18 05:40:00",7710.12
"2017-11-18 05:41:00",7705.02
"2017-11-18 05:42:00",7695.73
"2017-11-18 05:43:00",7692.73
"2017-11-18 05:44:00",7689.61
"2017-11-18 05:45:00",7677.9
"2017-11-18 05:46:00",7678.58
"2017-11-18 05:47:00",7684.37
"2017-11-18 05:48:00",7707.75
