Date,"Close Price"
"2017-11-04 00:00:00",7161.45
"2017-11-04 00:01:00",7149.46
"2017-11-04 00:02:00",7139.83
"2017-11-04 00:03:00",7141
"2017-11-04 00:04:00",7148.44
"2017-11-04 00:05:00",7146.81
"2017-11-04 00:06:00",7139.38
"2017-11-04 00:07:00",7139.49
"2017-11-04 00:08:00",7144.18
"2017-11-04 00:09:00",7143.54
"2017-11-04 00:10:00",7178.36
"2017-11-04 00:11:00",7172.52
"2017-11-04 00:12:00",7136.98
"2017-11-04 00:13:00",7124.03
"2017-11-04 00:14:00",7162.2
"2017-11-04 00:15:00",7161.33
"2017-11-04 00:16:00",7148.35
"2017-11-04 00:17:00",7081.75
"2017-11-04 00:18:00",7126.59
"2017-11-04 00:19:00",7111.34
"2017-11-04 00:20:00",7051.5
"2017-11-04 00:21:00",7037.36
"2017-11-04 00:22:00",7078.58
"2017-11-04 00:23:00",7036.49
"2017-11-04 00:24:00",7053.61
"2017-11-04 00:25:00",7061.33
"2017-11-04 00:26:00",7065.56
"2017-11-04 00:27:00",7056.09
"2017-11-04 00:28:00",7097.48
"2017-11-04 00:29:00",7096.78
"2017-11-04 00:30:00",7054.16
"2017-11-04 00:31:00",7052.45
"2017-11-04 00:32:00",7117.08
"2017-11-04 00:33:00",7114.11
"2017-11-04 00:34:00",7072.15
"2017-11-04 00:35:00",7120.65
"2017-11-04 00:36:00",7062.46
"2017-11-04 00:37:00",7062.51
"2017-11-04 00:38:00",7116.97
"2017-11-04 00:39:00",7062.54
"2017-11-04 00:40:00",7064.1
"2017-11-04 00:41:00",7070.83
"2017-11-04 00:42:00",7081.61
"2017-11-04 00:43:00",7124.59
"2017-11-04 00:44:00",7067.66
"2017-11-04 00:45:00",7060.53
"2017-11-04 00:46:00",7051.12
"2017-11-04 00:47:00",7106.77
"2017-11-04 00:48:00",7116.42
"2017-11-04 00:49:00",7066.07
"2017-11-04 00:50:00",7113.35
"2017-11-04 00:51:00",7070.27
"2017-11-04 00:52:00",7124.45
"2017-11-04 00:53:00",7082.13
"2017-11-04 00:54:00",7133.82
"2017-11-04 00:55:00",7094.57
"2017-11-04 00:56:00",7150.54
"2017-11-04 00:57:00",7097.56
"2017-11-04 00:58:00",7141.44
"2017-11-04 00:59:00",7097.96
"2017-11-04 01:00:00",7145.86
"2017-11-04 01:01:00",7077.24
"2017-11-04 01:02:00",7079.76
"2017-11-04 01:03:00",7090.26
"2017-11-04 01:04:00",7091.39
"2017-11-04 01:05:00",7094.79
"2017-11-04 01:06:00",7141.84
"2017-11-04 01:07:00",7129.86
"2017-11-04 01:08:00",7081.88
